study_ID,temp_init,temp_regime,temp_range,treatment_name_study,mean_temp,min_temp,max_temp,DTR,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,LS_treat,LS_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,notes2,
58,20 _ .5,1,10,,20,15,25,10,2,,,51840,,MO2 during time post feeding (4 hours),Postprandial oxygen consumption responses of Chinese bream acclimated at different temperatures and fed to satiation,mg kg-1 h-1,238.39,8,2 (SE),11.6,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721ç,East: 106.2761ç,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. The temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,
61,22 ± 0.5,1,22,,24.5,13,35,22,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.75,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,19,,25.1,16,35,19,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.54,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,16,,26.2,19,35,16,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.63,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,14,,26.9,21,35,14,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.6,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,12,,28.1,23,35,12,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.45,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,10,,28.6,25,35,10,2,1,,,,Survivorship,Nymphal survival: percentage in individuals still alive entering the next stage or molting based on daily average temperatures (oC),,0.36,30,,,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,,0,22,,24.5,24.5,24.5,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.92,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,19,,25.1,25.1,25.1,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.91,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,16,,26.2,26.2,26.2,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.89,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,14,,26.9,26.9,26.9,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.86,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,12,,28.1,28.1,28.1,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.83,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,10,,28.6,28.6,28.6,0,,1,,,,Survivorship,Nymphal survival under constant temperatures (oC),,0.77,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This survivorship data is from a separate paper: Dean (1974), Lykouressis (1984), Acreman & Dixon (1989), Li (1990), Asin & Pons (2001) and Yin et al. (2003). The temperature data points were pulled to correspond to this experiments temperature points.",,
61,22 ± 0.5,1,22,,24.5,13,35,22,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.099,30,1,0.014,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,19,,25.1,16,35,19,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.102,30,1,0.008,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,16,,26.2,19,35,16,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.105,30,1,0.012,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,14,,26.9,21,35,14,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.114,30,1,0.014,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,12,,28.1,23,35,12,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.131,30,1,0.013,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,22 ± 0.5,1,10,,28.6,25,35,10,2,1,,,,Development rate,Nymphal development rates for daily average temperatures,1/days,0.136,30,1,0.014,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,1,39ç48 N,116ç28 E,0,0,"During the day, temperatures in the chamber were increased from 27 çC to peak at 35 çC (at 09.00_15.00 h) and then decreased to 27 çC (at 15.00_21.00 h). During the night, temperatures in the six chambers dropped from 27 çC to different minima (13, 16, 19, 21, 23 and 25 çC) at 21.00_03.00 h and then rose to 27 çC (at 03.00_09.00 h). Temperature regimens in each growth chamber were controlled to change gradually in 12 steps in an hourly interval and cycled continuously during the experiment. Because of this there was not definate way to judge how long they were held at each temperature.",,
61,,0,22,,24.5,24.5,24.5,0,,1,,,,Development rate,Nymphal development rates at constart temperatures,1/days,0.135,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This Development data on European Clones is from a separate paper: Dean 1974; Lykouressis 1985; Li 1990; Sengonca, Hoffmann & Kleinhenz 1994. The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,19,,25.1,25.1,25.1,0,,1,,,,Development rate,Nymphal development rates at constart temperatures,1/days,0.135,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This Development data on European Clones is from a separate paper: Dean 1974; Lykouressis 1985; Li 1990; Sengonca, Hoffmann & Kleinhenz 1994. The temperature data points were pulled to correspond to this experiments temperature points.",,
61,,0,16,,26.2,26.2,26.2,0,,1,,,,Development rate,Nymphal development rates at constart temperatures,1/days,0.134,not given,not given,not given,1,0,Hemiptera,Aphididae,Sitobion,avenae,0,0,1,1,,,,0,0,"This Development data on European Clones is from a separate paper: Dean 1974; Lykouressis 1985; Li 1990; Sengonca, Hoffmann & Kleinhenz 1994. The temperature data points were pulled to correspond to this experiments temperature points.",,
